,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
56,bing,True,FGSM,alexnet,40/60,vgg,bing,20/80,0.17333333,0.18,0.16778524
57,bing,True,FGSM,alexnet,40/60,vgg,bing,30/70,0.16,0.17333333,0.147651
58,bing,True,FGSM,alexnet,40/60,vgg,bing,40/60,0.120000005,0.15333334,0.087248325
59,bing,True,FGSM,alexnet,40/60,vgg,bing,50/50,0.123333335,0.120000005,0.12751678
60,bing,True,FGSM,alexnet,40/60,alexnet,google,20/80,0.38,0.35333335,0.40268457
61,bing,True,FGSM,alexnet,40/60,alexnet,google,30/70,0.33,0.30666667,0.3489933
62,bing,True,FGSM,alexnet,40/60,alexnet,google,40/60,0.34333333,0.31333333,0.37583894
63,bing,True,FGSM,alexnet,40/60,alexnet,google,50/50,0.35,0.39333335,0.30872482
64,bing,True,FGSM,alexnet,40/60,resnet,google,20/80,0.17,0.2,0.1409396
65,bing,True,FGSM,alexnet,40/60,resnet,google,30/70,0.13666667,0.16666667,0.10738255
66,bing,True,FGSM,alexnet,40/60,resnet,google,40/60,0.13333334,0.14666668,0.12080537
67,bing,True,FGSM,alexnet,40/60,resnet,google,50/50,0.120000005,0.120000005,0.12080537
68,bing,True,FGSM,alexnet,40/60,vgg,google,20/80,0.14666668,0.16666667,0.12751678
69,bing,True,FGSM,alexnet,40/60,vgg,google,30/70,0.12666667,0.14666668,0.10738255
70,bing,True,FGSM,alexnet,40/60,vgg,google,40/60,0.120000005,0.07333334,0.16107383
71,bing,True,FGSM,alexnet,40/60,vgg,google,50/50,0.12666667,0.13333334,0.12080537
72,bing,True,FGSM,alexnet,50/50,alexnet,bing,20/80,0.23,0.24666667,0.2147651
73,bing,True,FGSM,alexnet,50/50,alexnet,bing,30/70,0.2,0.18666667,0.2147651
74,bing,True,FGSM,alexnet,50/50,alexnet,bing,40/60,0.18,0.18,0.18120806
75,bing,True,FGSM,alexnet,50/50,alexnet,bing,50/50,0.19,0.16666667,0.2147651
76,bing,True,FGSM,alexnet,50/50,resnet,bing,20/80,0.06333333,0.060000002,0.06711409
77,bing,True,FGSM,alexnet,50/50,resnet,bing,30/70,0.07666667,0.08,0.0738255
78,bing,True,FGSM,alexnet,50/50,resnet,bing,40/60,0.07,0.053333335,0.087248325
79,bing,True,FGSM,alexnet,50/50,resnet,bing,50/50,0.05666667,0.046666667,0.06711409
80,bing,True,FGSM,alexnet,50/50,vgg,bing,20/80,0.06666667,0.08,0.053691275
81,bing,True,FGSM,alexnet,50/50,vgg,bing,30/70,0.083333336,0.093333334,0.0738255
82,bing,True,FGSM,alexnet,50/50,vgg,bing,40/60,0.05,0.07333334,0.026845638
83,bing,True,FGSM,alexnet,50/50,vgg,bing,50/50,0.05,0.04,0.060402684
84,bing,True,FGSM,alexnet,50/50,alexnet,google,20/80,0.21666667,0.2,0.23489933
85,bing,True,FGSM,alexnet,50/50,alexnet,google,30/70,0.17,0.14666668,0.19463088
86,bing,True,FGSM,alexnet,50/50,alexnet,google,40/60,0.15333334,0.14666668,0.16107383
87,bing,True,FGSM,alexnet,50/50,alexnet,google,50/50,0.16,0.19333334,0.12751678
88,bing,True,FGSM,alexnet,50/50,resnet,google,20/80,0.05666667,0.086666666,0.026845638
89,bing,True,FGSM,alexnet,50/50,resnet,google,30/70,0.05666667,0.060000002,0.053691275
90,bing,True,FGSM,alexnet,50/50,resnet,google,40/60,0.05,0.04,0.060402684
91,bing,True,FGSM,alexnet,50/50,resnet,google,50/50,0.046666667,0.04,0.053691275
92,bing,True,FGSM,alexnet,50/50,vgg,google,20/80,0.05666667,0.06666667,0.046979867
93,bing,True,FGSM,alexnet,50/50,vgg,google,30/70,0.05666667,0.07333334,0.04026846
94,bing,True,FGSM,alexnet,50/50,vgg,google,40/60,0.04,0.02,0.060402684
95,bing,True,FGSM,alexnet,50/50,vgg,google,50/50,0.04,0.02,0.060402684
96,bing,True,FGSM,resnet,20/80,alexnet,bing,20/80,0.19333334,0.21333334,0.17449665
97,bing,True,FGSM,resnet,20/80,alexnet,bing,30/70,0.16,0.14666668,0.17449665
98,bing,True,FGSM,resnet,20/80,alexnet,bing,40/60,0.13333334,0.12666667,0.1409396
99,bing,True,FGSM,resnet,20/80,alexnet,bing,50/50,0.120000005,0.120000005,0.12080537
100,bing,True,FGSM,resnet,20/80,resnet,bing,20/80,0.38,0.4,0.36241612
101,bing,True,FGSM,resnet,20/80,resnet,bing,30/70,0.32,0.33333334,0.30872482
102,bing,True,FGSM,resnet,20/80,resnet,bing,40/60,0.30333334,0.29333335,0.30872482
103,bing,True,FGSM,resnet,20/80,resnet,bing,50/50,0.27,0.24666667,0.295302
104,bing,True,FGSM,resnet,20/80,vgg,bing,20/80,0.19666667,0.18666667,0.2080537
105,bing,True,FGSM,resnet,20/80,vgg,bing,30/70,0.20666668,0.22,0.18791947
