,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
52,bing,True,BIM,alexnet,40/60,resnet,bing,20/80,0.051194537,0.1048951048951049,0.0
53,bing,True,BIM,alexnet,40/60,resnet,bing,30/70,0.023890784,0.04895104895104895,0.0
54,bing,True,BIM,alexnet,40/60,resnet,bing,40/60,0.020338982,0.034482758620689655,0.006666666666666667
55,bing,True,BIM,alexnet,40/60,resnet,bing,50/50,0.020338982,0.027586206896551724,0.013333333333333334
56,bing,True,BIM,alexnet,40/60,vgg,bing,20/80,0.044217687,0.09027777777777778,0.0
57,bing,True,BIM,alexnet,40/60,vgg,bing,30/70,0.016949153,0.034482758620689655,0.0
58,bing,True,BIM,alexnet,40/60,vgg,bing,40/60,0.010169491,0.020689655172413793,0.0
59,bing,True,BIM,alexnet,40/60,vgg,bing,50/50,0.010135136,0.02054794520547945,0.0
60,bing,True,BIM,alexnet,40/60,alexnet,google,20/80,0.17,0.30666666666666664,0.03333333333333333
61,bing,True,BIM,alexnet,40/60,alexnet,google,30/70,0.15,0.22666666666666666,0.07333333333333333
62,bing,True,BIM,alexnet,40/60,alexnet,google,40/60,0.15,0.23333333333333334,0.06666666666666667
63,bing,True,BIM,alexnet,40/60,alexnet,google,50/50,0.13000001,0.18666666666666668,0.07333333333333333
64,bing,True,BIM,alexnet,40/60,resnet,google,20/80,0.07333334,0.14666666666666667,0.0
65,bing,True,BIM,alexnet,40/60,resnet,google,30/70,0.053333335,0.1,0.006666666666666667
66,bing,True,BIM,alexnet,40/60,resnet,google,40/60,0.04,0.07333333333333333,0.006666666666666667
67,bing,True,BIM,alexnet,40/60,resnet,google,50/50,0.033333335,0.05333333333333334,0.013333333333333334
68,bing,True,BIM,alexnet,40/60,vgg,google,20/80,0.07333334,0.14666666666666667,0.0
69,bing,True,BIM,alexnet,40/60,vgg,google,30/70,0.04,0.08,0.0
70,bing,True,BIM,alexnet,40/60,vgg,google,40/60,0.030000001,0.06,0.0
71,bing,True,BIM,alexnet,40/60,vgg,google,50/50,0.023333333,0.04666666666666667,0.0
72,bing,True,BIM,alexnet,50/50,alexnet,bing,20/80,0.17687075,0.24305555555555555,0.11333333333333333
73,bing,True,BIM,alexnet,50/50,alexnet,bing,30/70,0.10344827,0.15714285714285714,0.05333333333333334
74,bing,True,BIM,alexnet,50/50,alexnet,bing,40/60,0.1292517,0.12413793103448276,0.1342281879194631
75,bing,True,BIM,alexnet,50/50,alexnet,bing,50/50,0.15699658,0.09027777777777778,0.2214765100671141
76,bing,True,BIM,alexnet,50/50,resnet,bing,20/80,0.047781568,0.0979020979020979,0.0
77,bing,True,BIM,alexnet,50/50,resnet,bing,30/70,0.0443686,0.08391608391608392,0.006666666666666667
78,bing,True,BIM,alexnet,50/50,resnet,bing,40/60,0.020338982,0.034482758620689655,0.006666666666666667
79,bing,True,BIM,alexnet,50/50,resnet,bing,50/50,0.030508474,0.04827586206896552,0.013333333333333334
80,bing,True,BIM,alexnet,50/50,vgg,bing,20/80,0.054421768,0.1111111111111111,0.0
